id,progeny,family,Mons_DMY,Einbeck_DMY,Wadersloh_DMY,Roggenstein_DMY,Mons_DMC,Einbeck_DMC,Wadersloh_DMC,Roggenstein_DMC,Mons_PH,Einbeck_PH,Wadersloh_PH,Roggenstein_PH,Mons_DtTAS,Einbeck_DtTAS,Wadersloh_DtTAS,Roggenstein_DtTAS,Mons_DtSILK,Einbeck_DtSILK,Wadersloh_DtSILK,Roggenstein_DtSILK,Mons_NBPL,Einbeck_NBPL,Wadersloh_NBPL,Roggenstein_NBPL
525,CFD07-333,CFD07,165.6001836,212.5999991,165.0772672,214.6028011,42.17098405,29.87163635,32.10310127,35.05236751,219.2028083,285.6793363,272.3055727,314.8199534,85.84336096,84.64827438,74.4052931,84.72723736,85.65130416,86.11118862,77.11928558,84.79655651,79.98900902,94.56957455,72.4471901,80.6448991
526,CFD07-334,CFD07,211.2157485,226.7377521,168.9656856,237.7022565,39.92354734,29.39052211,31.92647489,32.06776363,239.9532642,294.4811852,304.586936,329.156269,88.19919465,88.78434565,74.00478692,88.46502219,87.03426618,86.61856852,79.81945933,87.3417453,80.35852864,93.07134155,69.37435233,73.24008298
527,CFD07-335,CFD07,180.9157485,210.3377542,161.9292099,210.0751047,44.62354734,29.07457112,31.20907636,31.71437893,226.9532642,290.2279948,264.566922,NA,84.19919465,85.45838025,74.00675182,85.1892679,84.03426618,86.5432184,76.88710381,86.11613086,80.35852864,98.89170641,76.40264888,85.08700182
528,CFD07-336,CFD07,183.8862121,192.5377555,NA,NA,39.61876141,24.44071211,NA,NA,233.896798,310.6328717,NA,NA,87.4000579,89.95526724,NA,NA,87.65569032,89.94267531,NA,NA,75.02771042,NA,NA,NA
529,CFD07-342,CFD07,201.6717845,210.5622455,157.2293591,187.2997524,39.61748301,28.22729544,28.51497227,30.82027626,227.7426988,295.1960065,288.6741894,301.0670136,88.50924821,89.52707691,NA,89.75328308,88.315886,90.41330701,81.73799188,90.79924511,79.9262445,90.84714467,76.72686802,89.63015154
530,CFD09-044,CFD09,201.6557083,223.5377515,169.9675693,221.4068733,39.69721128,27.88045544,31.71038604,34.31825695,260.807616,309.4636496,308.2719817,313.847859,92.56496378,89.40044243,73.95439098,85.73218095,90.57542964,89.63510622,84.85178117,90.84995043,79.83485491,100.7674075,69.82826124,85.93743641
531,CFD09-046,CFD09,157.2661956,204.7377548,152.5502,153.6434729,34.26413793,27.11722974,29.68278976,31.29524019,245.5593646,320.955354,310.1098044,327.1358519,NA,89.73539358,NA,83.83884101,NA,92.70049419,NA,NA,70.76304778,88.82595409,64.57400528,79.22861263
532,CFD09-048,CFD09,158.7468104,202.3622446,160.9086432,225.4879572,33.58257993,27.6345099,29.296306,31.08163607,244.8180408,315.6416352,309.4059427,338.8647183,92.20798744,90.58867065,NA,88.35432158,95.5405506,92.57038254,NA,91.13653564,79.71306126,95.65878148,71.31756211,71.19425359
533,CFD09-054,CFD09,124.1620472,233.7499987,167.220591,227.1865623,38.62606194,27.88429723,29.4057043,30.97488338,221.2117362,295.8914875,282.8568779,321.9750638,88.73512712,86.53204859,73.85122356,84.34246975,91.99863837,88.04727225,81.27475066,88.89344437,79.12684207,96.56900499,71.56664194,89.38032204
534,CFD09-062,CFD09,180.0598845,212.6499987,163.7509782,213.7775567,37.21574671,27.00900387,28.09078328,32.95049463,234.2834493,305.3027414,309.2625414,293.816624,87.77538306,86.0769441,74.02019669,85.51824098,90.2802683,89.50052704,81.57053621,90.13882396,77.9737041,94.42247622,70.40195347,86.27477897
535,CFD09-068,CFD09,169.8759398,202.537757,141.3777231,190.9732441,43.42543162,27.77445689,33.32316887,35.09646808,246.4838171,310.3730381,280.2885132,323.1797964,86.90946011,86.44680079,74.26889355,85.74204496,86.83506416,89.56040917,79.54651395,89.782768,79.02296493,91.30891131,69.07974032,93.82811333
536,CFD09-076,CFD09,161.2378602,227.4622425,159.6324354,205.8150326,41.00863512,28.657235,30.12044997,34.61938129,244.4424149,322.5257784,304.1089802,317.0966832,88.63455718,88.41823736,74.29837288,85.63534743,89.80226739,87.3240231,84.1189295,84.69987503,81.31515449,99.51827942,75.91667575,80.86689065
537,CFD09-077,CFD09,191.5487077,227.9377545,156.1077504,220.701316,38.61685276,28.59668766,31.62687176,34.92688011,268.0417527,320.7780378,312.4182435,338.6167369,87.71794365,87.60399991,NA,86.70976982,87.48050517,87.72650256,81.25651911,87.03623061,79.02402053,94.60602646,72.04661156,76.21858278
538,CFD09-078,CFD09,141.0584409,192.0622472,146.6777742,199.8651401,41.3151034,29.50263732,31.48854738,38.11242352,242.381521,312.0302015,279.0227618,311.7285086,83.64657907,84.40346037,73.84336087,81.49046461,84.43517267,86.38439066,81.04684449,84.8299101,75.9228219,90.81960143,64.71055732,69.48678414
539,CFD09-079,CFD09,173.3088353,245.6622436,169.6156568,211.9252006,38.4306638,30.09979471,28.9349041,32.85454479,245.4849278,309.4242919,309.1306401,316.9272718,88.54386235,89.33956383,74.0749286,87.67430282,89.06435241,89.30848545,83.23924326,89.46069662,79.95114529,96.36430987,76.37747557,77.903398
540,CFD09-080,CFD09,162.8087624,195.2377474,142.6434381,163.2894919,40.38226117,28.92921714,33.67488047,33.12867283,222.2390658,278.5477593,284.4712341,282.7191841,86.48840852,83.55990915,74.08165127,81.38798549,87.47287265,84.61282554,79.36321732,88.40237263,79.31590017,88.58153015,71.05441454,87.21225826
541,CFD09-086,CFD09,168.0129312,207.5500038,132.6284028,184.7126969,34.63966077,27.84782448,30.36671732,31.33803805,248.9728147,327.1748237,303.4434681,344.0670832,89.25962037,88.37293183,73.90153553,86.56783721,93.44274343,91.94568438,NA,92.21871521,78.88570157,97.57660713,74.3315088,82.79278618
542,CFD09-097,CFD09,144.2050887,220.4622389,169.3289075,195.7941201,39.62478894,27.47785109,31.38299127,34.91972869,239.1260759,309.6996746,311.252496,308.3478389,88.35178205,85.64763119,74.03906485,86.60094154,88.08411631,87.38571579,79.16113369,87.62997179,80.42695375,94.61075422,78.63144596,88.20814529
543,CFD09-102,CFD09,152.8609543,217.437753,146.8099616,211.9875834,37.96790452,26.34182781,27.21338912,30.4452227,222.9210858,310.4598076,307.625193,316.9907868,91.65272342,89.63483433,NA,89.73686641,90.86177752,89.64545084,82.46532466,91.89904815,79.92196703,93.41319124,70.56524288,79.64425591
544,CFD09-103,CFD09,201.3262905,225.3622451,161.7397933,210.1913448,34.93905037,25.61811825,25.96899298,29.24822789,235.2776498,308.002156,290.3325601,324.6169439,92.49974896,90.42585898,NA,90.27147315,92.63506302,94.35822939,84.11820967,92.16220378,76.66410814,92.71973181,76.9976036,82.25069976
545,CFD09-105,CFD09,139.2830929,184.3377545,144.5887493,158.512881,NA,26.29668766,28.87745348,27.85517795,244.1009473,320.7780378,314.8462082,314.2597357,NA,89.60399991,NA,87.80237202,NA,91.72650256,86.1023889,92.8779492,76.91665333,81.60602646,62.10867586,83.59096523
546,CFD09-108,CFD09,159.3283254,228.9622429,159.597583,242.6021411,36.04446109,26.63858625,28.78706487,31.44530825,244.5112731,306.1977062,298.908401,334.2239938,93.02212509,87.71051453,74.24555157,85.13567036,93.22576343,89.52435858,80.24654875,89.3670129,76.3434573,90.70551992,73.62783442,77.87105972
547,CFD09-112,CFD09,183.5121652,199.8377562,160.5883451,219.6243585,40.68512382,30.24448164,32.52773061,33.66619052,244.952136,318.1003108,303.1030848,334.9441281,88.4497704,87.82502044,NA,84.71866287,88.69313274,89.74721844,81.8381058,84.35823402,79.89749629,95.11211966,72.89345989,76.83305584
548,CFD09-115,CFD09,152.3027654,221.0622448,161.9523619,179.1850503,37.81917909,27.27017063,30.89859744,31.27344121,219.7148157,301.5336837,299.527184,312.5246681,92.38205968,87.39976161,74.25375699,86.52152367,NA,87.39546686,84.07844312,92.21290624,80.12045648,96.78838677,74.12126675,86.56183665
549,CFD09-302,CFD09,175.4458853,191.9622434,140.9643964,196.23619,42.54780589,30.67691014,32.1450164,37.88601927,239.6390055,290.7608801,296.4187121,303.8790941,85.09996991,84.3577709,73.8152551,82.94612091,85.96091904,83.266269,81.18135074,85.5610769,77.54802747,101.8257052,68.41520688,82.60009384
550,CFD09-304,CFD09,163.867263,207.0377537,163.1417512,198.3827828,38.90226944,26.84511466,28.34496254,33.77528081,254.5409953,312.3520474,297.5748293,322.0066658,87.49306065,84.58760553,74.03360375,85.61150769,86.97490998,84.61067664,79.28552806,85.28996085,79.87133546,94.19045238,76.10923268,82.4126747
551,CFD09-305,CFD09,167.7228032,216.9622481,154.6948342,197.184771,40.52906988,27.82571364,31.44832803,33.21189344,245.0448449,287.6524505,295.3780878,317.5757357,85.2142577,85.27591861,74.24723447,83.95529031,87.32352257,85.38785694,78.9922461,85.34653095,77.93131462,92.89809653,69.50058154,76.70025632
552,CFD09-306,CFD09,157.6785575,187.0377576,153.3007928,181.3660595,39.73771478,27.75928789,29.95166667,35.16367343,241.3926806,291.2261908,289.5660492,302.6145674,87.32058063,86.40844292,74.10287728,84.0964293,87.70091123,86.58833865,81.45194907,85.67872639,79.77905098,92.28466574,70.57692076,81.31176399
553,CFD09-307,CFD09,158.3256813,226.1377596,163.2777231,225.485763,39.20277718,28.13461635,31.42316887,35.02956482,265.2147003,315.9169565,305.2885132,329.7713956,87.1148354,86.66054589,74.26889355,85.06566129,87.61060931,86.50768557,80.54651395,85.76398868,78.62409689,95.48319198,70.07974032,82.42026432
554,CFD09-308,CFD09,175.5445503,218.0622442,156.5193735,226.4871789,40.74677433,26.81616988,29.01977424,32.81429601,248.1588346,322.7469139,298.4838993,324.7148674,87.34468111,87.6014806,73.84053047,84.40971442,87.39114506,89.40134919,80.07713254,85.20594139,74.03938858,96.1120774,64.63453535,81.11240582
555,CFD09-309,CFD09,213.8821434,230.2622455,170.9885343,214.1021411,40.92959951,27.571844,29.46399913,34.94530825,257.1772016,307.4592147,310.9216196,329.2239938,88.94667465,86.37575826,74.08756129,87.13567036,88.07493457,87.37716577,78.92058624,85.3670129,78.97874208,94.72704684,74.25162813,80.87105972
556,CFD09-310,CFD09,171.5785575,219.037753,163.9067298,219.7054257,40.73771478,29.14182781,29.54986316,31.8778325,245.3926806,300.4598076,305.6108957,340.21757,87.32058063,86.63483433,73.82299683,87.22885889,88.70091123,89.64545084,81.63310605,88.11186857,79.77905098,97.41319124,73.99278804,82.82420109
557,CFD09-311,CFD09,172.0370569,228.5622427,161.7684986,185.8547189,37.00260167,26.85451001,27.33238896,28.48707274,236.3508343,309.3504217,298.7398861,314.3162589,87.80045173,85.45508874,73.95803141,86.0262845,89.87635359,90.35501195,81.06762514,89.45245499,79.91326532,100.116988,72.75308697,79.48904819
558,CFD09-312,CFD09,130.0098532,209.1622455,157.0562116,195.93619,39.62231879,26.271844,30.34257288,32.88601927,224.4858534,297.4592147,294.2071271,303.8790941,88.40071624,87.37575826,73.91234285,85.94612091,87.73875767,90.37716577,80.65199731,85.5610769,78.96206649,92.72704684,71.3471413,84.60009384
559,CFD09-313,CFD09,NA,215.5622387,157.3534427,227.0823596,37.24863388,28.69845309,29.47223443,34.06140095,235.0635278,300.6603141,300.6020673,320.6800416,89.89888677,85.12521766,73.96127088,86.15242459,92.62093069,85.24507831,80.84555038,85.97560252,79.88258508,95.09568291,74.59647794,90.29736434
560,CFD09-314,CFD09,153.2356309,215.4377542,140.7168286,198.5022565,41.81864851,28.37457112,29.57260078,30.06776363,235.7529962,310.2279948,302.9297591,319.156269,87.50141942,86.45838025,74.00760449,85.46502219,87.49863848,89.5432184,79.70620125,87.3417453,77.74241977,85.89170641,64.42311045,71.24008298
561,CFD09-315,CFD09,196.4818767,204.862246,180.2374952,199.6214487,37.49964453,27.34589929,29.08384412,28.88623491,256.53928,308.8922914,306.9639529,333.8560953,91.68476149,89.28701268,NA,89.97592322,90.23780302,89.36163998,84.09722721,86.93955243,80.47649469,100.1236581,68.35832393,87.4999732
562,CFD09-316,CFD09,NA,208.6377605,147.4774118,NA,NA,28.58282372,30.75922701,NA,NA,312.2546074,301.2317292,NA,NA,86.60541849,74.04089346,NA,NA,89.72141965,79.16294296,NA,NA,92.61339736,70.31397433,NA
563,CFD09-317,CFD09,154.7129966,204.5622504,155.2641137,209.177901,41.19788549,29.2483895,31.19838291,31.87747468,232.3797163,293.7377951,280.1125638,307.2744348,87.27133894,86.54702572,74.25086859,86.61867533,86.51952671,85.33458157,79.98886024,86.20781773,78.54396175,97.86774171,71.34384133,87.39487117
564,CFD09-318,CFD09,122.7157114,223.637753,158.3289105,233.9427992,39.81641878,29.20886739,30.27870144,34.91002872,231.823194,311.7680961,314.2776061,335.1022614,88.59576661,87.68470523,73.9744965,87.21640863,90.91626049,87.69368437,81.79181731,87.15044405,79.52549259,88.60261411,69.76103254,91.72946002
565,CFD09-319,CFD09,184.4087624,214.9377562,156.2765229,245.8274693,41.68226117,30.54448164,34.46262069,38.26524225,256.2390658,318.1003108,296.5621704,337.7689818,91.48840852,89.82502044,78.51095387,87.33434508,90.47287265,89.74721844,83.62107816,88.13955086,80.31590017,95.11211966,84.3530502,74.19325362
566,CFD09-320,CFD09,146.6068541,200.8000023,132.6474567,193.5090555,41.80365473,28.21247494,32.0362727,29.86221963,229.9961991,298.9962793,271.4795136,303.5383317,86.2599662,85.09421431,74.10519574,87.27830661,86.2324722,86.97145701,80.68234274,89.92029076,79.97219995,92.0234395,64.26290789,76.97751345
567,CFD09-322,CFD09,148.5154641,226.5622429,157.3158817,215.9424744,41.58144785,28.83858625,31.78721176,31.98133622,215.2360771,296.1977062,309.3586411,322.9935487,87.01793886,85.71051453,73.94720981,87.11306967,86.2430452,86.52435858,80.96916169,85.73901466,80.01450182,84.70551992,71.58841469,83.63298073
568,CFD09-323,CFD09,141.1852128,192.9377561,157.1794816,222.6028011,35.77404562,25.70519981,29.77172567,31.65236751,232.1840404,311.9225066,300.9525907,329.8199534,92.8059326,89.87651145,78.93754117,87.72723736,NA,91.68648398,86.09235311,93.79655651,79.74464726,92.44071802,75.00018973,82.6448991
569,CFD09-324,CFD09,131.9987902,204.2622471,136.4706369,189.1444763,34.83605124,27.29259078,31.07541446,30.04469786,227.2171686,302.066841,289.5079158,304.9602029,92.58276577,90.40061758,74.17125896,88.25663444,95.92171521,90.19430319,83.34755896,91.42294508,77.96753802,92.53953488,63.57363127,74.90321229
570,CFD09-325,CFD09,168.3582398,218.1999985,166.2384891,233.8214487,34.61418607,26.119939,26.32164499,27.08623491,235.2409688,298.5654312,272.8886028,338.8560953,NA,89.56253059,NA,91.97592322,NA,90.44085248,84.74225468,92.93955243,78.93431798,93.87136478,81.24146369,82.4999732
571,CFD09-326,CFD09,127.7852128,222.6377517,140.717721,198.0061515,42.27404562,27.93503937,29.43163472,31.08259957,229.1840404,310.7284777,300.6617499,320.3421951,87.8059326,84.51399886,73.7404531,88.5041754,86.904229,86.59761261,78.78293381,86.63515598,79.74464726,95.87263696,67.66307762,80.47155657
572,CFD09-327,CFD09,183.9768238,225.5999989,159.9523619,192.5496066,40.63059008,28.31026541,29.99859744,33.3090251,247.235328,311.2929041,289.527184,296.4539327,87.38007312,87.60514472,74.25375699,93.61656049,87.21613569,87.0647395,81.07844312,89.84993967,79.03369313,91.59993834,71.12126675,79.53585674
573,CFD09-329,CFD09,117.4759661,195.2377485,146.317721,224.462207,41.79015461,27.57393672,29.33163472,33.09870635,234.2573245,307.6846445,320.6617499,321.6511143,89.6473174,86.61611849,NA,88.83782601,90.60340789,88.74676703,83.78293381,89.44249343,80.01906682,91.69020851,69.66307762,89.69066058
574,CFD09-332,CFD09,179.292182,187.4622556,154.4712356,228.1300526,34.13152859,27.52084505,28.48716552,32.59450257,256.1080188,311.1607609,301.9202296,321.8824905,92.09561507,89.34655224,NA,88.41539768,94.0477475,89.41794118,84.41895025,88.84274656,79.06692214,95.14341466,74.52598979,84.07953437
575,CFD09-333,CFD09,121.0068541,193.8622491,134.603712,200.146285,37.20365473,28.7044418,29.28520209,32.87264498,236.9961991,306.2371897,284.2568877,319.259815,85.2599662,85.17889383,74.02979108,84.69244588,85.2324722,87.33507562,80.61672692,86.31052692,79.97219995,97.75929461,72.41316789,86.72051255
576,CFD09-334,CFD09,179.3294218,219.3500018,164.097583,223.2662177,39.56601677,27.78314276,29.08706487,32.61426784,264.1064852,311.6014786,318.908401,322.2257941,87.35759379,88.45048658,74.24555157,89.44917154,87.35469501,88.00491619,81.24654875,89.43703186,80.97506693,95.3600888,69.62783442,85.17048101
577,CFD09-336,CFD09,139.2050887,NA,151.6264781,192.5693108,41.42478894,NA,30.26859289,31.75183683,240.1260759,NA,300.2983002,320.7942266,87.35178205,NA,NA,87.65749841,87.08411631,NA,79.42121668,90.29860694,74.42695375,NA,73.44267661,78.6746445
578,CFD09-337,CFD09,172.8989045,210.2622401,178.0562808,200.1080612,36.66704791,27.46768007,30.79289857,31.38120138,251.1010221,318.4753407,315.3618726,333.2014711,92.39092871,89.43181503,74.07420298,90.12343752,93.61164074,90.32944925,82.23875423,89.76056919,79.50069387,96.69766683,79.56637057,78.54584727
579,CFD09-338,CFD09,197.23125,214.1622496,177.103712,208.9381626,36.48568221,26.09216999,29.38520209,29.38486525,247.1957686,309.4505463,309.2568877,332.9893911,89.68871644,90.24238028,74.02979108,88.64335236,90.62733847,91.15982962,84.61672692,90.06973498,78.838473,96.33612542,71.41316789,77.22448943
580,CFD09-339,CFD09,204.2068541,234.0622494,167.3769198,228.7263256,40.50365473,28.72620204,28.1447985,32.08779198,258.9961991,302.1420515,321.2117727,321.3224548,89.2599662,89.29673734,NA,88.09777433,88.2324722,90.22865115,84.40882986,92.65752345,79.97219995,96.3820277,72.40991771,87.15933465
581,CFD09-341,CFD09,130.551263,176.5377596,133.3036956,189.5150917,40.81976898,30.33461635,32.43646294,33.58655858,226.8095547,285.9169565,285.1963512,302.0585707,87.97839965,83.66054589,73.82180982,83.76885036,87.8150816,84.50768557,79.0204374,85.57549627,77.65163549,94.48319198,68.98336792,87.82216755
582,CFD09-342,CFD09,183.0862121,236.5500008,176.8156568,195.3150917,36.01876141,27.71432519,28.6349041,30.28655858,249.896798,321.2325423,329.1306401,322.0585707,91.4000579,88.40419926,74.0749286,89.76885036,90.65569032,NA,84.23924326,91.57549627,79.02771042,92.54094934,66.37747557,75.82216755
583,CFD10-001,CFD10,209.4928226,222.0377499,161.7118084,214.2834127,43.36031854,28.37845808,30.43492053,32.42919662,254.7263857,308.8357749,286.9168468,315.0986515,84.92068342,84.51298551,74.17176032,83.6523416,84.6052778,84.61953674,78.01534372,82.96386082,81.04551726,97.21857071,69.38189413,78.80404136
584,CFD10-002,CFD10,174.7332504,209.4377544,154.3647843,202.4257408,43.80210298,30.10417498,33.52856685,35.89031575,243.1984605,311.0812246,286.8548382,308.7093265,85.84919027,84.47805382,74.02345447,82.66588105,86.13002029,86.60467903,80.51761913,83.37686758,76.49276812,88.90970864,68.41955423,81.5627911
585,CFD10-004,CFD10,197.7467366,233.5999951,168.6641137,222.8297517,43.5845105,30.94541013,34.59838291,35.63139499,245.1682814,308.1883918,300.1125638,341.5849993,86.41434106,85.99760218,74.25086859,85.27137404,86.89837025,86.51518011,80.98886024,85.82308201,80.1175598,90.47910312,67.34384133,89.68775591
586,CFD10-006,CFD10,174.7027654,218.9622478,167.2458478,214.3410038,38.01917909,27.6191944,31.02714429,34.84493744,233.7148157,316.5169294,310.3740195,337.4306549,88.38205968,87.47577872,74.26135974,86.11266781,90.42215327,91.366498,81.8089025,90.25866107,77.12045648,93.96787442,72.37585283,87.23371534
587,CFD10-007,CFD10,154.1495927,212.7622478,147.5876037,199.8396544,41.87932756,32.32364127,33.73779867,34.01574744,221.4049963,300.4445944,270.9123876,315.2104241,83.89305745,84.48709397,74.19145266,80.50030311,87.02434481,85.36167239,79.11857342,85.51947264,80.06294732,91.66221523,68.38616141,81.9013646
